time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
21660,1.0126939123242176,1.011547805419583,1.0081096952097561,1.0023799309259218,0.99435884282889853,0.98404635118772954,0.97144138409977288,0.9565410656725668,0.93933961631526275,0.91982687788972517,0.89798633506530789,0.8737924379792118,0.84720692612473436,0.81817368039869254,0.78661132783860643,0.75240228758054517,0.71537591881979212,0.67528137318634474,0.631741271333365,0.58416660832191014,0.53158428437453686
21720,1.0098476282409772,1.008704509838017,1.0052753543860349,0.99956047934032355,0.99156016172906047,0.98127424666215812,0.96870156437453148,0.9538391171700209,0.93668097779656334,0.91721681161941626,0.89542989337197887,0.87129442263284085,0.84477183637186715,0.81580564277377177,0.78431399595318285,0.75017869087513689,0.71322822089409565,0.67321046133192075,0.62974600892759192,0.58224235125837509,0.5297195840672041
21780,1.0070123176559151,1.0058721764755911,1.0024519420072942,0.99675190011669967,0.98877227490799791,0.97851283676020717,0.96597231858945298,0.95114760154912359,0.93403261148062955,0.91461683809731775,0.89288334711460027,0.86880608851807184,0.84234619772594721,0.81344681111756778,0.78202561059682596,0.7479637672255578,0.7110889078289987,0.67114762865211341,0.62775849498843128,0.580325467518642,0.52786178436482345
21840,1.0041879360148103,1.0030507608469152,0.99963941379405807,0.99395414931685444,0.98599513890131341,0.97576207861984621,0.96325360460843479,0.94846647751725743,0.93139447702898437,0.91202691804207237,0.89034665816363989,0.86632739874325426,0.83992997461051222,0.81109715123756132,0.77974613902159384,0.74575748538127784,0.70895794991541106,0.66909284700820804,0.6257787029365286,0.57841593193927454,0.52601086087232907
21900,1.0013744389913206,1.0002402186937558,0.9968377256918427,0.99116718322398845,0.98322871046100391,0.97302192958906641,0.96054538049770066,0.94579570397518542,0.92876653428642331,0.90944701234444514,0.88781978854964283,0.86385831656405943,0.83752313158317715,0.80875662906183876,0.77747554858676626,0.74355981418606065,0.70683531752650408,0.66704608833312262,0.62380660625544448,0.57651371941289042,0.52416678924147408
21960,0.99857178248516176,0.99744050598321321,0.99404683386933024,0.98839095834087531,0.98047294655364547,0.97029234722408197,0.95784760452403805,0.94313524001534454,0.92614874327939534,0.90687708206582618,0.88530270046189796,0.86139880538235158,0.83512563333475143,0.80642521063849892,0.77521380675857698,0.74137072257805325,0.70472098111817694,0.66500732463226297,0.62184217849289469,0.57461880488976991,0.52232954517273689
22020,0.99577992261996495,0.99465157890559608,0.99126669471630213,0.98562543138788428,0.9777278043585369,0.96757328928762498,0.95516023515326554,0.94048504492050533,0.92354106421486537,0.90431708843730019,0.88279535624770944,0.85894882874565237,0.83273744468888111,0.80410286213544857,0.77296088111013206,0.73919017958979316,0.70261491122911801,0.66297652798360307,0.61988539326082448,0.57273116337791241,0.520499104415313
22080,0.99299881574152515,0.99187339387266338,0.98849726484184663,0.9828705593011422,0.97499324126580911,0.96486471374700444,0.95248323104825672,0.93784507816178753,0.92094345747836193,0.90176699285778106,0.88029771841068349,0.85650835034565298,0.83035853060086162,0.80178954983959361,0.77071673932105755,0.73701815434837614,0.70051707848154243,0.66095367053902576,0.61793622423736261,0.57085076994558182,0.51867544277016364
22140,0.9902284184157405,0.98910590751558625,0.98573850107240124,0.98012629923070094,0.97226921487475959,0.96216657877264122,0.94981655106769958,0.93521529939765413,0.91835588363320797,0.89922675689346454,0.87780974961037628,0.85407733401801822,0.82798885615755369,0.79948524015681144,0.76848134917746358,0.73485461607535218,0.69842745358096336,0.65893872452391655,0.6159946451662045,0.56897759972047535,0.51685853608893872
22200,0.98746868742669569,0.98634907668302152,0.98299036044979293,0.97739260853852961,0.96955568299178885,0.95947884273595119,0.94716015426394273,0.93259566847175424,0.91577830341840205,0.8966963422758083,0.87533141266044501,0.85165574374079134,0.82562838657612325,0.79718989961111164,0.76625467857161045,0.73269953408696376,0.69634600731705376,0.65693166223868493,0.61406062985880017,0.56711162789255043,0.5150483602773529
22260,0.98471957977481006,0.98360285843928097,0.98025280022946681,0.9746694447968407,0.96685260362885694,0.95680146420796075,0.94451399988178852,0.92998614541190538,0.91321067774779396,0.89417571090089343,0.87286267052817945,0.84924354363406751,0.82327708720382842,0.79490349484449863,0.76403669550180009,0.73055287779402589,0.69427271056347328,0.65493245605849892,0.61213415219397449,0.56525282971353219,0.51324489129454332
22320,0.98198105267485158,0.98086721006234634,0.97752577787850869,0.971956765786128,0.96415993500154529,0.95413440195740673,0.94187804735665248,0.92738669042833322,0.91065296770843618,0.8916648248279212,0.87040348633317977,0.84684069795889449,0.82093492351717778,0.79262599261642297,0.76182736807215345,0.72841461670204777,0.6922075342783478,0.65294107843412796,0.6102151861191254,0.56340118049844556,0.51144810515486627
22380,0.97925306355404129,0.97814208904197975,0.97480925107377636,0.96925452949332913,0.96147763552726884,0.95147761494901395,0.93925225631292264,0.9247972639121389,0.90810513455917707,0.88916364627795497,0.86795382334627147,0.84444717111637957,0.81860186112125244,0.79035735980333277,0.7596266644924029,0.72628472041127634,0.69015044950456361,0.65095750189247958,0.60830370565099312,0.56155665562660406,0.50965797792904532
22440,0.97653557005030955,0.97542745307799394,0.97210317770020571,0.96656269411019524,0.95880566382373089,0.94883106234205572,0.93663658656264404,0.9222178264341172,0.90556713972962644,0.8866721376330402,0.8655136449887797,0.84206292764711788,0.81627786574927885,0.78809756339838166,0.75743455307771768,0.72416315861661995,0.6881014273697682,0.64898169903665892,0.60639968487576423,0.55971923054175687,0.50787448574432181
22500,0.97382853001013037,0.97272326007808685,0.96940751584865126,0.96388121803114091,0.95614397870679069,0.94619470348825518,0.93403099810347656,0.91964833874280105,0.9030389448183187,0.88419026143452528,0.86308291483105359,0.83968793222996596,0.81396290326169751,0.78584657051083617,0.75525100224849151,0.72204990110784273,0.68606043908699066,0.64701364254702054,0.60450309795054591,0.55788888075395859,0.5060976047866329
22560,0.97113190148709982,0.97002946815643565,0.96672222381452511,0.96121005985195807,0.95349253918927823,0.94356849793072017,0.93143545111776282,0.91708876176366672,0.90052051159205826,0.88171798038253968,0.86066159659206254,0.83732214968173446,0.81165693964592767,0.783604348365881,0.75307598053015123,0.71994491776934455,0.68402745595436132,0.64505330518079984,0.60261391910289852,0.55606558183901156,0.50432731129994368
22620,0.9684456427395769,0.9673460356313397,0.96404726009544417,0.95854917836747067,0.95085130447866717,0.94095240540165148,0.92884990597029515,0.91453905659699397,0.8980118019839094,0.87925525733415921,0.85824965413778687,0.83496554495585773,0.80935994101536746,0.78137086430399894,0.75090945655296348,0.71784817858042782,0.68200244935585719,0.64310065977334585,0.60073212263254239,0.55424930944061579,0.50256358158875014
22680,0.96576971222940633,0.96467292102395641,0.96138258339000859,0.95589853257038482,0.94822023397601807,0.93834638582139651,0.92627432320749215,0.91199918451716977,0.89551277809262553,0.8768020553029523,0.85584705148086448,0.83261808314212016,0.80707187360917243,0.7791460857807726,0.74875139905182175,0.71575965361503591,0.67998539076096376,0.6411556792376798,0.59885768291080665,0.55244003926972352,0.50080639201732213
22740,0.9631040686196457,0.96201008305603297,0.95872815259554511,0.95325808164905457,0.9455992872737794,0.93575039929630521,0.92370866355533088,0.90946910697072636,0.89302340218082654,0.87435833745733271,0.85345375277916058,0.83027972946548145,0.80479270379137735,0.7769299803663372,0.74660177686606422,0.71367931304195875,0.67797625172527631,0.63921833656549376,0.59699057438201097,0.55063774710627389,0.49905571901170792
22800,0.96044867077290852,0.9593574806482581,0.95608392680648902,0.95062778498590828,0.94298842415428064,0.93316440611730345,0.9211528879180213,0.90694878557512726,0.89054363667390979,0.87192406711960813,0.85106972233496048,0.82795044928542016,0.80252239805039194,0.7747225157450276,0.74446055893926566,0.71160712712475904,0.6759750038905521,0.63728860482731442,0.59513077156373118,0.5488424087995597,0.49731153906016135
22860,0.95780347775001995,0.95671507291893088,0.95344986531308551,0.94800760215620783,0.94038760458856485,0.93058836675881862,0.91860695737703035,0.90443818211790439,0.88807344415930278,0.86949920776534606,0.84869492459444373,0.82563020809550691,0.8002609229986597,0.77252365971510373,0.74232771431900857,0.70954306622157015,0.67398161898451137,0.63536645717229245,0.59327824904656834,0.54705400026799045,0.49557382871288069
22920,0.95516844880737495,0.95408281918131921,0.9508259275987585,0.94539749292543629,0.93779678873381023,0.92802224187625404,0.91607083318864224,0.90193725855433393,0.88561278738429794,0.86708372302141457,0.84632932414598483,0.8233189715220165,0.79800824537163473,0.77033338018814346,0.7402032121567359,0.70748710078543819,0.67199606882168705,0.63345186682955834,0.59143298149599755,0.54527249750138507,0.49384256458463249
22980,0.95254354339618541,0.95146067894292408,0.94821207333941349,0.94279741724866239,0.93521593693277505,0.92546599230552695,0.91354447678359396,0.89944597700716833,0.88316162925586916,0.86467757666586731,0.84397288572007567,0.8210167053238604,0.79576433202768393,0.76815164518887502,0.73808702170747165,0.70543920136389104,0.67001832530281291,0.63154480710741057,0.58959494365135268,0.54349787655979154,0.49211772335340487
23040,0.9499287211601537,0.94884861190315595,0.94560826240113438,0.94020733526827105,0.93264500971157971,0.92291957906092237,0.91102784976502349,0.89696429976470715,0.88071993283889727,0.86228073262635396,0.84162557418796169,0.8187233753914771,0.79352914994726831,0.76597842285467621,0.73597911232966085,0.70339933859913739,0.66804836041538129,0.62964525139422656,0.58776411032707543,0.54173011357504341,0.49039928176220299
23100,0.9473239419337427,0.94624657795161426,0.94301445483848589,0.9376272073123082,0.93008396777810887,0.92038296333357028,0.90852091390704015,0.8944921892794756,0.87828766135497283,0.8598931549790636,0.83928735456073622,0.81643894774609282,0.79130266623237744,0.76381368143518702,0.7338794534849622,0.70136748322803211,0.66608614623377871,0.62775317315875656,0.58594045641315851,0.53996918475134914,0.48868721661973485
23160,0.94472916574129007,0.94365453716721159,0.94043061089366753,0.93505699389367924,0.92753277202126994,0.91785610649077443,0.90602363115412854,0.8920296081677086,0.87586477818195574,0.85751480794835366,0.83695819198902499,0.81416338853944381,0.78908484810626867,0.76165738929204663,0.73178801473795652,0.69934360608173773,0.6641316549188756,0.62586854594962926,0.58412395687456853,0.53821506636465644,0.48698150479972052
23220,0.94214435279412612,0.94107244981529847,0.9378566909936612,0.93249665570733797,0.9249913835082445,0.91533897007335263,0.90353596361861022,0.88957651920696668,0.87345124685178777,0.85514565590480085,0.83463805176132499,0.81189666405244809,0.78687566291251687,0.7595095148983555,0.72970476575605536,0.69732767808609575,0.66218485871887034,0.62399134339666174,0.58231458675299541,0.53646773476479526,0.48528212324330172
23280,0.93956946349005144,0.93850027634714983,0.93529265574974141,0.92994615362983502,0.92245976348408698,0.91283151579529043,0.90105787358035538,0.88713288533590373,0.87104703105030667,0.85278566336504913,0.83232689930386383,0.80963874069505659,0.78467507811482939,0.75737002683842969,0.72762967630916564,0.69531967026117747,0.66024572996870468,0.62212153921012714,0.58051232116598139,0.53472716637450723,0.48358904895800453
23340,0.93700445841123892,0.93593797739787488,0.93273846595541121,0.92740544871729835,0.91993787336976762,0.91033370554186965,0.89858932348501463,0.88469866965262633,0.86865209461575543,0.85043479499049091,0.83002470017947949,0.80738958500534752,0.78248306129637479,0.75523889380737685,0.72556271626952129,0.69331955372137299,0.65831424109040659,0.62025910718134114,0.57871713530773539,0.53299333769046919,0.48190225901889872
23400,0.93444929832236623,0.93338551378455892,0.93019408258457092,0.9248745022036442,0.91742567476044456,0.90784550136801723,0.89613027594246741,0.88227383541325777,0.86626640153748202,0.84809301558612138,0.82773142008664036,0.80514916364873113,0.78029958015918266,0.75311608461069768,0.72350385561148989,0.69132729967540218,0.65639036459329769,0.61840402118305504,0.57692900444970052,0.53126622528402412,0.4802217305694309
23460,0.93190394417003564,0.93084284650568971,0.92765946679096256,0.92235327550005364,0.914923129424978,0.90536686549786716,0.89368069372643244,0.87985834603159452,0.86388991595563791,0.84576029010026765,0.8254470248591983,0.80291744341770754,0.77812460252388749,0.75100156816399855,0.72145306441123402,0.68934287942590544,0.65447407307349992,0.61655625516887169,0.57514790393988635,0.5295458058004664,0.47854744082064216
23520,0.92936835707988674,0.92830993673828044,0.92513457990532599,0.91984173019218207,0.91243019930322478,0.90289776032216285,0.89124053977200912,0.877452165076825,0.86152260215910692,0.84343658362276919,0.82317148046485356,0.80069439123065367,0.77595809632887169,0.74889531349251626,0.71941031284663737,0.68736626436978054,0.65256533921468041,0.6147157831743828,0.57337380920437264,0.52783205596086602,0.47687936705325756
23580,0.92684249835624144,0.92578674583751974,0.922619383435064,0.91733982803985148,0.90994684650575908,0.90043814839801439,0.88880977717547116,0.87505525627335312,0.85916442458535203,0.84112186138483369,0.82090475300500598,0.7984799741316515,0.77380002963005046,0.74679728973083737,0.71737557119693685,0.6853974259977107,0.65066413578745985,0.61288257931645274,0.57160669574648026,0.52612495256116809,0.47521748661670232
23640,0.92432632948014115,0.9232732353348192,0.92011383906231781,0.91484753097517146,0.90747303331205964,0.89798799244716909,0.8863883691926403,0.87266758349929474,0.85681534781905644,0.83881608875783997,0.81864680871373863,0.79627415928966661,0.77165037060025621,0.74470746612249861,0.71534880984254257,0.68343633589420005,0.64877043564965831,0.61105661779366249,0.56984653914739936,0.52442447247299429,0.47356177693001916
23700,0.92181981210727282,0.92076936693574785,0.91761790864193049,0.91236480110054907,0.9050087221685873,0.89554725535417767,0.88397627923716338,0.8702891107848878,0.8544753365906842,0.83651923125207428,0.81639761395674548,0.79407691399768532,0.76950908752860081,0.74262581201958167,0.71332999926487095,0.68148296573764466,0.64688421174659505,0.60923787288682818,0.56809331506691074,0.52273059264454935,0.47191221548289358
23760,0.91932290806797012,0.91827510252003786,0.91513155420146131,0.90989160068872021,0.90255387568883338,0.89311590016645925,0.8815734708805878,0.86791980231256938,0.85214435577654957,0.83423125451677105,0.81415713523132771,0.79188820567264451,0.76737614882031302,0.7405522968824374,0.71131911004593251,0.6795372872997647,0.64500543711035441,0.60742631895809396,0.56634699924232468,0.52104329009946637,0.47026877983449233
23820,0.91683557936434912,0.91579040413873058,0.91265473793837004,0.90742789217999442,0.90010845665065498,0.89069389009175692,0.87917990784996647,0.86555962241476514,0.84982237039682162,0.83195212433836974,0.81192533916493348,0.78970800185428391,0.76525152299593235,0.73848689027924008,0.70931611286825946,0.67759927244591112,0.64313408486046275,0.60562193045196722,0.56460756748984497,0.51936254193845044,0.46863144761522402
23880,0.91435778816910396,0.91331523401298165,0.91018742221884219,0.90497363818111576,0.8976724279951821,0.88828118849710058,0.87679555402689169,0.86320853557299881,0.84750934561471947,0.82968180663979862,0.80970219251453446,0.78753627020461714,0.76313517869087077,0.73642956188563602,0.70732097851463571,0.67566889313486678,0.64127012820375362,0.60382468189523597,0.56287499570453969,0.51768832533931575,0.4670001965268365
23940,0.91188949682570386,0.9108495545342572,0.90772956957798923,0.90252880146546799,0.89524575282702656,0.88587775890901743,0.8744203734476993,0.86086650641807894,0.84520524673666797,0.82742026748058317,0.80748766216666623,0.78537297850788279,0.76102708465525404,0.73438028148445322,0.70533367786765666,0.67374612141823875,0.63941354043358445,0.60203454789601318,0.56114925985923247,0.51602061755579021,0.46537500434110479
24000,0.90943066784449833,0.90839332826045815,0.90528114271602445,0.90009334496933779,0.89282839441067352,0.8834835650100924,0.87205433030023705,0.85853349972712789,0.84291003920963159,0.82516747305453375,0.80528171513551761,0.78321809466907855,0.75892720975293693,0.7323390189652299,0.70335418190978638,0.67183092944105427,0.63756429493095879,0.60025150314535924,0.55943033600658076,0.51435939591996704,0.46375584890263272
24060,0.90698126390292355,0.90594651791612546,0.90284210449847291,0.89766723179212937,0.89042031617069661,0.88109857063917985,0.86969738892407056,0.85620948042376566,0.84062368862126524,0.82292338968984646,0.80308431856296292,0.78107158671390442,0.75683552296133838,0.73030574432391826,0.70138246172291396,0.66992328944115487,0.6357223651637498,0.59847552241633661,0.55771820027798491,0.51270463784113063,0.4621427081275552
24120,0.90454124784475209,0.90350908639169702,0.90041241795543892,0.8952504251956519,0.88802148169107309,0.87872273979075277,0.86734951380986891,0.85389441357753793,0.83834616069938517,0.82068798384861807,0.80089543971811761,0.77893342278835564,0.75475199337106735,0.72828042766253809,0.6994184884880279,0.66802317374888154,0.6338877246863901,0.59670658056369941,0.55601282888328496,0.51105632080548991,0.46053556000333351
24180,0.90211058267678068,0.90108099674020881,0.89799204627835727,0.89284288860095373,0.88563185471213668,0.87635603661200889,0.86501066959670114,0.8515882644014392,0.8360774213097566,0.81846122212493189,0.79871504599575838,0.77680357115750764,0.75267659018509425,0.72626303918875257,0.69746223348520409,0.66613055478747352,0.63206034714067028,0.59494465252506989,0.55431419811227511,0.50941442237797285,0.45893438259068592
24240,0.8996892315691094,0.89866221217757636,0.89558095282027306,0.89044458558859763,0.88325139913084327,0.87399842540312167,0.86268082107226596,0.84929099825210974,0.83381743645624562,0.81624307124495077,0.79654310491634017,0.7746820002054382,0.75060928271856364,0.72425354921555463,0.69551366809315196,0.66424540507246499,0.63024020625497879,0.59318971332002446,0.55262228433366201,0.5077789202011207,0.45733915402249226
24300,0.89727715785392459,0.89625269608138158,0.89317910109464771,0.88805547989749889,0.88088007899965348,0.87164987061617938,0.86035993317189408,0.84700258062891365,0.83156617227998009,0.81403349806616809,0.79437958412534004,0.77256867843467125,0.74855004039833561,0.72225192816090567,0.69357276378894672,0.66236769721150235,0.62842727584419844,0.5914417380500625,0.55093706399510045,0.50614979199520649,0.45574985250398437
24360,0.89487432502282249,0.89385241198821264,0.89078645477274088,0.88567553542237787,0.87851785852408448,0.86931033685286363,0.85804797097638585,0.84472297717196132,0.82932359505758391,0.81183246957587951,0.79222445139199205,0.77046357446518787,0.74649883276229123,0.72025814654734199,0.69163949214793807,0.66049740390455158,0.62662152981019636,0.5897007018993603,0.54925851362419065,0.50452701555943469,0.45416645631400421
24420,0.89248069672710983,0.89146132359396091,0.88840297768390286,0.88330471621404416,0.87616470206298014,0.86697978886470017,0.85574489971223289,0.84245215366229154,0.82708967120130961,0.80963995289125101,0.79007767460927525,0.76836665703432572,0.74445562945912647,0.7182721750016503,0.68971382484329691,0.65863449794330742,0.62482294214109535,0.58796658013390535,0.54758660982749907,0.50291056877091922,0.45258894380399839
24480,0.89009623677604321,0.88907939475207176,0.88602863381385299,0.88094298647772107,0.87382057412690217,0.86465819155153123,0.8534506847501907,0.84019007602056239,0.82486436725785928,0.80745591525828631,0.78793922179303921,0.76627789499606702,0.74242040024780875,0.71629398425449686,0.68779573364581237,0.65677895221115212,0.62303148691138222,0.5862393481017476,0.54592132929093817,0.5013004295851865,0.45101729339859326
24540,0.88772090913487745,0.88670658947160208,0.8836633873027695,0.87859031057118908,0.87148543937634382,0.86234550995982584,0.8511652916037018,0.83793671030560402,0.82264764990708972,0.80528032405069538,0.78580906108104887,0.76419725732027188,0.74039311499700577,0.71432354514005103,0.6858851904237111,0.65493073968316329,0.62124713828209421,0.58451898123334722,0.54426264878026598,0.49969657603680845,0.44945148359633219
24600,0.88535467792536249,0.88434287191771521,0.88130720244577587,0.87624665300525351,0.86915926262217558,0.86004170928309009,0.84888868592926114,0.83569202271472942,0.8204394859622498,0.80311314677004886,0.7836871607330409,0.76212471309262086,0.73837374368489983,0.71236082859566152,0.68398216714218485,0.65308983342548532,0.61946987050003166,0.58280545504063697,0.54261054514002327,0.49809898623829407,0.44789149296856595
24660,0.88299750742292515,0.88198820640887698,0.87896004369018099,0.8739119784410655,0.86684200882307449,0.8577467548594353,0.84662083352415518,0.83345597958167317,0.81823984236814773,0.80095435104419721,0.78157348912941849,0.76006023151360347,0.73636225639848374,0.71040580566146538,0.68208663586331153,0.65125620659555628,0.61769965789827697,0.58109874511781157,0.54096499529456676,0.49650763838132,0.44633730016076434
24720,0.88064936205579925,0.87964255741599162,0.87662187563463101,0.8715862516892936,0.86453364308472513,0.85546061217081781,0.84436170032574531,0.83122854737592111,0.81604868620053472,0.79880390462670925,0.77946801477074379,0.75800378189806561,0.73435862333315938,0.70845844748003517,0.68019856874574403,0.64942983244183339,0.61593647489594883,0.57939882714110658,0.53932597624787448,0.49492251073659177,0.44478888389242927
24780,0.87831020640523072,0.87730588956260425,0.87429266302930442,0.8692694377103094,0.86223413065999155,0.8531832468431888,0.84211125241158902,0.82900969270279778,0.81386598466614501,0.79666177539685779,0.77737070627765936,0.75595533367505585,0.73236281479250009,0.70651872529604554,0.67831793804427776,0.64761068430325119,0.61418029599755086,0.57770567686804108,0.53769346508270655,0.49334358165298481,0.44324622295628158
24840,0.87598000520304842,0.87497816762248537,0.87197237077353895,0.86696150161188401,0.85994343694670627,0.85091462464440515,0.83986945599749752,0.82679938230169392,0.81169170510111743,0.79452793135825484,0.77528153238975372,0.7539148563869339,0.73037480118761111,0.70458661045589177,0.67644471610972146,0.64579873560934109,0.61243109579332367,0.57601927013798537,0.53606743896136588,0.49177082955846951,0.44170929621925087
24900,0.87365872333022387,0.87265935651819904,0.86966096391442105,0.86466240864781363,0.85766152748635205,0.84865471148297833,0.83763627743636615,0.82459758304498965,0.80952581497002352,0.79240234063799142,0.77320046196482206,0.75188231968875607,0.72839455303664158,0.70266207440732598,0.67457887538865491,0.64399395988010144,0.61068884895922027,0.57433958287223141,0.53444787512586078,0.49020423296036869,0.44017808262279051
24960,0.87134632581740601,0.87034942132163229,0.86735840764730554,0.86237212421841902,0.85538836796452822,0.84640347340850042,0.83541168321854731,0.82240426193836424,0.80736828186609921,0.79028497148678156,0.77112746397890763,0.74985769334820396,0.72642204096458829,0.70074508869912844,0.67272038842295956,0.64219633072538429,0.6089535302561464,0.57266659107309537,0.53283475089689392,0.48864377044431662,0.43865256118187579
25020,0.8690427778430152,0.86804832725210102,0.86506466731395115,0.86009061386873453,0.85312392420921479,0.84416087661000094,0.83319563997031998,0.82021938611939593,0.80521907350999333,0.78817579227786971,0.76906250752538141,0.74784094724484262,0.72445723570273979,0.69883562498073593,0.67086922784962844,0.64040582184487771,0.60722511453010641,0.57100027082421212,0.53122804367429366,0.4870894206748122,0.43713271098562001
25080,0.86674804473117462,0.86575603967429271,0.86277970840049933,0.85781784328654564,0.85086816218889039,0.84192688741416899,0.83098811445223775,0.81804292285605329,0.80307815774841829,0.78607477150586047,0.76700556181396129,0.74583205136934039,0.72250010808809817,0.69693365500186777,0.6690253664005934,0.638622407028127,0.60550357671240373,0.56934059829090078,0.52962773093753146,0.48554116239586798,0.43561851119798828
25140,0.86446209195239199,0.86347252409894293,0.86050349653813485,0.85555377830301993,0.84862104801312466,0.83970147228589309,0.82878907355960241,0.81587483954709161,0.80094550255445662,0.78398187778692008,0.7649565961707957,0.74383097582342284,0.72055062906319645,0.69503915061219845,0.66718877690224487,0.63684606015389822,0.60378889181885054,0.56768754971923019,0.5280337902446689,0.48399897442992701,0.43410994105675843
25200,0.86218488512218561,0.86119774618146794,0.85823599750173929,0.85329838489139909,0.84638254793132095,0.83748459782706797,0.82659848432134853,0.81371510372102507,0.79882107602663144,0.78189707985795176,0.7629155800377535,0.74183769081927897,0.71860876967562104,0.69315208376099324,0.66535943227518113,0.63507675519003182,0.60208103494971799,0.56604110143605291,0.52644619923247571,0.48246283567807136,0.43260697987378749
25260,0.85991638999862818,0.85893167171952511,0.855977177207496,0.85105162916467614,0.84415262833049265,0.83527623077449964,0.82441631389810044,0.81156368303436133,0.79670484638733841,0.77982034657524635,0.76088248297130467,0.73985216667868448,0.71667450107738384,0.69127242649673259,0.66353730553407297,0.63331446619354215,0.60037998129005277,0.56440122984952656,0.52486493561712988,0.48093272512086738,0.43110960703591106
25320,0.85765657248301019,0.85667426665366753,0.85372700171352789,0.84881347737620272,0.84193125573583105,0.83307633800041836,0.82224252958262012,0.80942054527197083,0.79459678198312489,0.77775164691465848,0.75885727464258323,0.73787437383294152,0.71474779452473092,0.68940015096678076,0.6617223697871939,0.63155916731000417,0.5986857061089228,0.56276791144822302,0.52328997719322201,0.47940862181735011,0.42961780200399063
25380,0.85540539861888509,0.8544254970663967,0.8514854372189633,0.84658389591877958,0.83971839680982596,0.83088488651164027,0.8200770987990158,0.80728565834634836,0.79249685128401071,0.77569094997098942,0.75683992483683626,0.73590428282239451,0.71282862137772385,0.68753522941703216,0.65991459823612375,0.62981083277330963,0.59699818475922006,0.5611411228009735,0.52172130183364374,0.47789050490497731,0.42813154431292899
25440,0.853162834589408,0.85218532917951517,0.84925245006133765,0.8443628513221384,0.83751401834986061,0.82870184344730224,0.81791998910064778,0.80515899029571436,0.79040502288180825,0.77363822495654655,0.75483040345223662,0.73394186429550734,0.71091695309958669,0.68567763419152628,0.65811396417562862,0.62806943690579842,0.59531739267802686,0.55952084055745011,0.52015888749036221,0.47637835360055725,0.42665081357262941
25500,0.85092884671794888,0.84995372935473701,0.84702800671718581,0.84215031025350484,0.83531808728873302,0.82652717607933324,0.81577116817053241,0.80304050928434578,0.78832126549036452,0.77159344120128748,0.75282868049992024,0.73198708900878429,0.70901276125650514,0.68382733773212145,0.65632044099320264,0.62633495411766993,0.5936433053858986,0.55790704144732639,0.51860271219348264,0.47487214719929849,0.42517558946712825
25560,0.84870340146749967,0.84773066409309372,0.84481207380145606,0.83994623951702352,0.83313057069409724,0.82436085181191143,0.81363060382082497,0.80093018360207813,0.78624554794509205,0.7695565681523765,0.75083472610356961,0.73003992782638072,0.70711601751725994,0.6819843125781474,0.65453400216873925,0.62460735890666552,0.59197589848655141,0.55629970227996894,0.51705275405095219,0.47337186507456253,0.42370585175441433
25620,0.84648646543779982,0.84551610003207989,0.84260461806470865,0.83775060605104579,0.83095143576587271,0.82220283817903084,0.81149826399056868,0.79882798166227231,0.78417783920117068,0.76752757537264782,0.74884851049815027,0.72810035171912513,0.70522669365254265,0.68014853136601239,0.65275462127442019,0.62288662585822929,0.590315147667278,0.55469879994508786,0.51550899124942029,0.47187748667888119,0.42224158026746156
25680,0.8442780053660125,0.84331000394632272,0.84040560639376638,0.83556337692874783,0.82878064983681776,0.82005310284501709,0.8093741167461419,0.79673387200217927,0.78211810833382178,0.76550643254077377,0.74687000402996961,0.72616833176445672,0.70334476153476422,0.67831996682888196,0.65098227197426262,0.62117272964491999,0.58866102869822645,0.55310431141188876,0.51397140205329106,0.47038899154299807,0.42078275491336375
25740,0.84207798812651768,0.8411123427473739,0.83821500581150477,0.83338451935791968,0.82661818037231616,0.81791161360430864,0.80725813028103433,0.79464782328270656,0.78006632453806357,0.76349310945100968,0.7448991771564033,0.72424383914613555,0.7014701931377455,0.6764985917963442,0.64921692802375419,0.61946564502601642,0.58701351743197172,0.55151621372861015,0.51243996480423659,0.46890635927541446,0.41932935567295598
25800,0.83988638072741939,0.83892308348024081,0.83603278347345023,0.83121400067767237,0.82446399496723655,0.81577833837850999,0.80515027291312924,0.79256980428596813,0.7780224571265566,0.76148757601135941,0.74293600044440455,0.72232684515310464,0.69960296053594051,0.67468437919399238,0.64745856326979079,0.61776534684779105,0.58537258980410567,0.5499344840234075,0.51091465792234425,0.46742956956371728,0.41788136260214015
25860,0.83770315031147313,0.83674219332430355,0.83385890666867346,0.82905178835929128,0.8223180613467288,0.81365324521711502,0.8030505130853407,0.79049978391581721,0.77598647553002076,0.75948980224386453,0.74098044457065315,0.72041732117949309,0.69774303590428466,0.67287730204311713,0.64570715165020642,0.61607181004288081,0.58373822183245216,0.54835909950341821,0.50939545990506008,0.4659586021735036,0.41643875583091022
